Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-37368-7777-6,127.0.0.1,37368,127.0.0.1,7777,6,20/04/2026 07:33:07 PM,2251,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,363394.04709018214,7996.446023989338,132.41176470588235,297.073025286614,1034.0,10.0,2251.0,132.41176470588235,297.073025286614,1034.0,10.0,0,0,0,0,0,0,0,0,0,592,0,7996.446023989338,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,852971,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767135879338932E15,455.26815932955213,1.776713587934226E15,1.776713587933048E15,NeedManualLabel
127.0.0.1-127.0.0.1-60800-7777-6,127.0.0.1,60800,127.0.0.1,7777,6,20/04/2026 07:33:13 PM,2323,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,352130.8652604391,7748.600947051227,136.64705882352942,314.1345136196575,1173.0,8.0,2323.0,136.64705882352942,314.1345136196575,1173.0,8.0,0,0,0,0,0,0,0,0,0,592,0,7748.600947051227,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,952270,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767135939336375E15,421.79514528457423,1.776713593933943E15,1.776713593932831E15,NeedManualLabel
127.0.0.1-127.0.0.1-55104-7777-6,127.0.0.1,55104,127.0.0.1,7777,6,20/04/2026 07:33:19 PM,2669,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,306481.8284001499,6744.098913450731,157.0,368.0349847500914,1308.0,7.0,2669.0,157.0,368.0349847500914,1308.0,7.0,0,0,0,0,0,0,0,0,0,592,0,6744.098913450731,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,749770,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767135999338238E15,521.7559583169906,1.776713599934192E15,1.776713599932864E15,NeedManualLabel
127.0.0.1-127.0.0.1-55114-7777-6,127.0.0.1,55114,127.0.0.1,7777,6,20/04/2026 07:33:25 PM,2609,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,313530.08815638174,6899.195093905711,153.47058823529412,344.33071269621354,1234.0,9.0,2609.0,153.47058823529412,344.33071269621354,1234.0,9.0,0,0,0,0,0,0,0,0,0,592,0,6899.195093905711,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,765917,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136059348588E15,511.2794693575301,1.776713605935236E15,1.776713605933901E15,NeedManualLabel
127.0.0.1-127.0.0.1-48782-7777-6,127.0.0.1,48782,127.0.0.1,7777,6,20/04/2026 07:33:31 PM,2538,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,322301.02442868403,7092.198581560284,149.29411764705884,358.7101484321782,1347.0,7.0,2538.0,149.29411764705884,358.7101484321782,1347.0,7.0,0,0,0,0,0,0,0,0,0,592,0,7092.198581560284,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,880516,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136119337495E15,448.19481583085616,1.776713611934069E15,1.776713611932912E15,NeedManualLabel
127.0.0.1-127.0.0.1-48790-7777-6,127.0.0.1,48790,127.0.0.1,7777,6,20/04/2026 07:33:37 PM,2428,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,336902.8006589786,7413.509060955519,142.82352941176472,322.10115555794687,1125.0,7.0,2428.0,142.82352941176472,322.10115555794687,1125.0,7.0,0,0,0,0,0,0,0,0,0,592,0,7413.509060955519,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,816367,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136179337912E15,488.98127758292463,1.776713617934137E15,1.776713617932871E15,NeedManualLabel
127.0.0.1-127.0.0.1-48130-7777-6,127.0.0.1,48130,127.0.0.1,7777,6,20/04/2026 07:33:43 PM,1961,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,417134.11524732277,9178.990311065783,115.35294117647058,252.00172151606188,813.0,7.0,1961.0,115.35294117647058,252.00172151606188,813.0,7.0,0,0,0,0,0,0,0,0,0,592,0,9178.990311065783,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,898901,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136239332395E15,433.04191385981613,1.776713623933554E15,1.776713623932437E15,NeedManualLabel
127.0.0.1-127.0.0.1-44328-7777-6,127.0.0.1,44328,127.0.0.1,7777,6,20/04/2026 07:33:49 PM,2365,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,345877.378435518,7610.993657505286,139.11764705882354,309.5393517698802,1033.0,5.0,2365.0,139.11764705882354,309.5393517698802,1033.0,5.0,0,0,0,0,0,0,0,0,0,592,0,7610.993657505286,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,848547,1,45,0,0,33280,0,7,32,0,0,0,0,1.776713629933679E15,496.5291387145938,1.776713629934007E15,1.776713629932711E15,NeedManualLabel
127.0.0.1-127.0.0.1-44342-7777-6,127.0.0.1,44342,127.0.0.1,7777,6,20/04/2026 07:33:55 PM,2343,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,349125.0533504055,7682.458386683738,137.8235294117647,309.6732623455966,1108.0,10.0,2343.0,137.8235294117647,309.6732623455966,1108.0,10.0,0,0,0,0,0,0,0,0,0,592,0,7682.458386683738,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,863780,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136359342398E15,456.3013646708852,1.776713635934572E15,1.776713635933378E15,NeedManualLabel
127.0.0.1-127.0.0.1-53736-7777-6,127.0.0.1,53736,127.0.0.1,7777,6,20/04/2026 07:34:01 PM,1905,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,429396.3254593176,9448.818897637795,112.05882352941177,253.92554779606053,875.0,7.0,1905.0,112.05882352941177,253.92554779606053,875.0,7.0,0,0,0,0,0,0,0,0,0,592,0,9448.818897637795,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,1000000,1,45,0,0,33280,0,7,32,0,0,0,0,1.776713641933506E15,388.03640971028454,1.776713641933787E15,1.776713641932787E15,NeedManualLabel
127.0.0.1-127.0.0.1-53738-7777-6,127.0.0.1,53738,127.0.0.1,7777,6,20/04/2026 07:34:07 PM,2507,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,326286.398085361,7179.896290386916,147.4705882352941,335.8910012279018,1213.0,9.0,2507.0,147.4705882352941,335.8910012279018,1213.0,9.0,0,0,0,0,0,0,0,0,0,592,0,7179.896290386916,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,803536,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136479335602E15,482.10160146719255,1.776713647933919E15,1.776713647932664E15,NeedManualLabel
127.0.0.1-127.0.0.1-60030-7777-6,127.0.0.1,60030,127.0.0.1,7777,6,20/04/2026 07:34:13 PM,2288,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,357517.4825174825,7867.1328671328665,134.58823529411762,299.32800963648754,1110.0,10.0,2288.0,134.58823529411762,299.32800963648754,1110.0,10.0,0,0,0,0,0,0,0,0,0,592,0,7867.1328671328665,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,910913,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136539335962E15,426.1114207652995,1.776713653933928E15,1.776713653932793E15,NeedManualLabel
127.0.0.1-127.0.0.1-52412-7777-6,127.0.0.1,52412,127.0.0.1,7777,6,20/04/2026 07:34:19 PM,2377,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,344131.25788809423,7572.5704669751785,139.8235294117647,314.6784539998961,1109.0,8.0,2377.0,139.8235294117647,314.6784539998961,1109.0,8.0,0,0,0,0,0,0,0,0,0,592,0,7572.5704669751785,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,868365,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136599337658E15,470.54390854170003,1.776713659934094E15,1.776713659932863E15,NeedManualLabel
127.0.0.1-127.0.0.1-52416-7777-6,127.0.0.1,52416,127.0.0.1,7777,6,20/04/2026 07:34:25 PM,2647,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,309029.08953532303,6800.15111446921,155.70588235294116,382.7069317222191,1492.0,7.0,2647.0,155.70588235294116,382.7069317222191,1492.0,7.0,0,0,0,0,0,0,0,0,0,592,0,6800.15111446921,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,981992,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136659337832E15,420.3611758409697,1.77671366593408E15,1.776713665932962E15,NeedManualLabel
127.0.0.1-127.0.0.1-34534-7777-6,127.0.0.1,34534,127.0.0.1,7777,6,20/04/2026 07:34:31 PM,2457,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,332926.33292633295,7326.007326007326,144.5294117647059,320.957964079227,1194.0,11.0,2457.0,144.5294117647059,320.957964079227,1194.0,11.0,0,0,0,0,0,0,0,0,0,592,0,7326.007326007326,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,845915,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136719335488E15,457.76188915438127,1.776713671933907E15,1.776713671932688E15,NeedManualLabel
127.0.0.1-127.0.0.1-34540-7777-6,127.0.0.1,34540,127.0.0.1,7777,6,20/04/2026 07:34:37 PM,1979,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,413340.07074279943,9095.502779181405,116.41176470588238,266.6069341801544,917.0,5.0,1979.0,116.41176470588238,266.6069341801544,917.0,5.0,0,0,0,0,0,0,0,0,0,592,0,9095.502779181405,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,984356,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136779333968E15,404.17752502528947,1.776713677933677E15,1.776713677932644E15,NeedManualLabel
127.0.0.1-127.0.0.1-43540-7777-6,127.0.0.1,43540,127.0.0.1,7777,6,20/04/2026 07:34:43 PM,2399,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,340975.4064193414,7503.126302626094,141.11764705882354,337.1227303136317,1239.0,8.0,2399.0,141.11764705882354,337.1227303136317,1239.0,8.0,0,0,0,0,0,0,0,0,0,592,0,7503.126302626094,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,884324,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136839339265E15,439.1571986164457,1.776713683934242E15,1.776713683933113E15,NeedManualLabel
127.0.0.1-127.0.0.1-58846-7777-6,127.0.0.1,58846,127.0.0.1,7777,6,20/04/2026 07:34:49 PM,2041,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,400783.92944634985,8819.20627143557,120.05882352941175,262.22615968573655,872.0,7.0,2041.0,120.05882352941175,262.22615968573655,872.0,7.0,0,0,0,0,0,0,0,0,0,592,0,8819.20627143557,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,953379,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136899335762E15,432.92428067428716,1.776713689933875E15,1.776713689932741E15,NeedManualLabel
127.0.0.1-127.0.0.1-58852-7777-6,127.0.0.1,58852,127.0.0.1,7777,6,20/04/2026 07:34:55 PM,2406,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,339983.3748960931,7481.296758104738,141.52941176470588,314.71656249057236,1058.0,7.0,2406.0,141.52941176470588,314.71656249057236,1058.0,7.0,0,0,0,0,0,0,0,0,0,592,0,7481.296758104738,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,792635,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767136959340068E15,504.60168071146376,1.776713695934363E15,1.776713695933051E15,NeedManualLabel
127.0.0.1-127.0.0.1-48016-7777-6,127.0.0.1,48016,127.0.0.1,7777,6,20/04/2026 07:35:01 PM,2310,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,354112.5541125541,7792.207792207792,135.88235294117646,325.7995707396154,1225.0,8.0,2310.0,135.88235294117646,325.7995707396154,1225.0,8.0,0,0,0,0,0,0,0,0,0,592,0,7792.207792207792,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,985542,1,45,0,0,33280,0,7,32,0,0,0,0,1.776713701933547E15,404.40243540708406,1.776713701933836E15,1.776713701932784E15,NeedManualLabel
127.0.0.1-127.0.0.1-45496-40174-6,127.0.0.1,45496,127.0.0.1,40174,6,20/04/2026 07:33:04 PM,61440085,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.06510407659755027,2.0480028333333336E7,3.5472387259954765E7,6.1440013E7,31.0,6.1440085E7,2.0480028333333336E7,3.5472387259954765E7,6.1440013E7,31.0,0,0,0,0,0,0,0,0,0,128,0,0.06510407659755027,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,260,0,0,32,0,0,0,0,1.7767136153354805E15,4.344459891680139E7,1.776713646055451E15,1.77671358461551E15,NeedManualLabel
127.0.0.1-127.0.0.1-48022-7777-6,127.0.0.1,48022,127.0.0.1,7777,6,20/04/2026 07:35:07 PM,2220,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,368468.46846846846,8108.108108108107,130.58823529411765,290.93041668574494,1040.0,8.0,2220.0,130.58823529411765,290.93041668574494,1040.0,8.0,0,0,0,0,0,0,0,0,0,592,0,8108.108108108107,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,894967,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137079334272E15,436.2326112492792,1.776713707933757E15,1.776713707932613E15,NeedManualLabel
127.0.0.1-127.0.0.1-58676-7777-6,127.0.0.1,58676,127.0.0.1,7777,6,20/04/2026 07:35:13 PM,1725,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,474202.89855072467,10434.782608695652,101.47058823529412,228.51042581440862,795.0,5.0,1725.0,101.47058823529412,228.51042581440862,795.0,5.0,0,0,0,0,0,0,0,0,0,592,0,10434.782608695652,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,1161931,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137139333578E15,347.0277948705617,1.7767137139336E15,1.776713713932697E15,NeedManualLabel
127.0.0.1-127.0.0.1-43118-7777-6,127.0.0.1,43118,127.0.0.1,7777,6,20/04/2026 07:35:19 PM,2172,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,376611.41804788215,8287.292817679558,127.76470588235294,291.1635127835742,1076.0,8.0,2172.0,127.76470588235294,291.1635127835742,1076.0,8.0,0,0,0,0,0,0,0,0,0,592,0,8287.292817679558,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,989117,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137199337892E15,400.7225843854962,1.776713719934083E15,1.776713719933024E15,NeedManualLabel
127.0.0.1-127.0.0.1-43124-7777-6,127.0.0.1,43124,127.0.0.1,7777,6,20/04/2026 07:35:25 PM,1900,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,430526.3157894737,9473.684210526315,111.76470588235296,255.20372484834655,925.0,7.0,1900.0,111.76470588235296,255.20372484834655,925.0,7.0,0,0,0,0,0,0,0,0,0,592,0,9473.684210526315,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,1076315,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137259332388E15,361.28829684121064,1.776713725933506E15,1.776713725932564E15,NeedManualLabel
127.0.0.1-127.0.0.1-54880-7777-6,127.0.0.1,54880,127.0.0.1,7777,6,20/04/2026 07:35:31 PM,2386,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,342833.19362950546,7544.006705783738,140.3529411764706,324.499603462098,1193.0,10.0,2386.0,140.3529411764706,324.499603462098,1193.0,10.0,0,0,0,0,0,0,0,0,0,592,0,7544.006705783738,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,870212,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137319340462E15,441.01872679534904,1.776713731934379E15,1.776713731933227E15,NeedManualLabel
127.0.0.1-127.0.0.1-54886-7777-6,127.0.0.1,54886,127.0.0.1,7777,6,20/04/2026 07:35:37 PM,2435,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,335934.2915811088,7392.197125256674,143.23529411764707,334.19558820617397,1214.0,8.0,2435.0,143.23529411764707,334.19558820617397,1214.0,8.0,0,0,0,0,0,0,0,0,0,592,0,7392.197125256674,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,868365,1,45,0,0,33280,0,7,32,0,0,0,0,1.776713737933866E15,458.07264278306354,1.776713737934189E15,1.776713737933004E15,NeedManualLabel
127.0.0.1-127.0.0.1-42154-5000-6,127.0.0.1,42154,127.0.0.1,5000,6,20/04/2026 07:32:44 PM,113402835,58,0,17451.0,0.0,635.0,0.0,300.8793103448275,303.58264735480947,0,0,0,0,153.88504176284482,0.5114510585207152,1989523.421052632,9593424.257314397,6.0804185E7,10.0,1.13402835E8,1989523.421052632,9593424.257314397,6.0804185E7,10.0,0,0,0,0,0,1,0,0,0,1856,0,0.5114510585207152,0.0,0.0,635.0,305.5932203389829,303.12448328539347,91884.45236703679,0,0,0,29,58,0,0,0,0.0,310.86206896551727,300.87931034482756,0.0,0,0,0,0,9,66100,1,300,0,0,260,0,28,32,0,0,0,0,1.7767136181402425E15,4.057146760374501E7,1.776713678077913E15,1.776713564675144E15,NeedManualLabel
127.0.0.1-127.0.0.1-7777-49268-6,127.0.0.1,7777,127.0.0.1,49268,6,20/04/2026 07:31:07 PM,28,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,64,0,71428.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,260,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-7777-49268-6,127.0.0.1,7777,127.0.0.1,49268,6,20/04/2026 07:35:43 PM,2198,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,372156.50591446774,8189.262966333031,129.29411764705884,299.2437895566678,1091.0,8.0,2198.0,129.29411764705884,299.2437895566678,1091.0,8.0,0,0,0,0,0,0,0,0,0,592,0,8189.262966333031,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,965761,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137439336688E15,412.333013979301,1.776713743933963E15,1.776713743932889E15,NeedManualLabel
127.0.0.1-127.0.0.1-49122-7777-6,127.0.0.1,49122,127.0.0.1,7777,6,20/04/2026 07:35:49 PM,2198,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,372156.50591446774,8189.262966333031,129.2941176470588,302.0918247623316,1113.0,8.0,2198.0,129.2941176470588,302.0918247623316,1113.0,8.0,0,0,0,0,0,0,0,0,0,592,0,8189.262966333031,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,976133,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137499334885E15,403.97002314834987,1.776713749933779E15,1.776713749932729E15,NeedManualLabel
127.0.0.1-127.0.0.1-49128-7777-6,127.0.0.1,49128,127.0.0.1,7777,6,20/04/2026 07:35:55 PM,2321,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,352434.29556225764,7755.2778974579915,136.52941176470588,324.0868166184523,1229.0,7.0,2321.0,136.52941176470588,324.0868166184523,1229.0,7.0,0,0,0,0,0,0,0,0,0,592,0,7755.2778974579915,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,1001223,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137559339532E15,401.1432660840073,1.776713755934242E15,1.776713755933186E15,NeedManualLabel
127.0.0.1-127.0.0.1-49712-7777-6,127.0.0.1,49712,127.0.0.1,7777,6,20/04/2026 07:36:01 PM,2340,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,349572.64957264956,7692.307692307692,137.6470588235294,331.7517786644991,1256.0,7.0,2340.0,137.6470588235294,331.7517786644991,1256.0,7.0,0,0,0,0,0,0,0,0,0,592,0,7692.307692307692,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,979640,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137619337398E15,403.73165668279853,1.77671376193403E15,1.776713761932981E15,NeedManualLabel
127.0.0.1-127.0.0.1-45496-40174-6,127.0.0.1,45496,127.0.0.1,40174,6,20/04/2026 07:35:07 PM,54837806,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.054706783856378206,2.7418903E7,3.877614630422616E7,5.4837779E7,27.0,5.4837806E7,2.7418903E7,3.877614630422616E7,5.4837779E7,27.0,0,0,0,0,0,0,0,0,0,96,0,0.054706783856378206,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,260,0,0,32,0,0,0,0,5.4837752E7,0.0,5.4837752E7,5.4837752E7,NeedManualLabel
127.0.0.1-127.0.0.1-49724-7777-6,127.0.0.1,49724,127.0.0.1,7777,6,20/04/2026 07:36:07 PM,1637,18,0,818.0,0.0,547.0,0.0,45.44444444444445,132.8653552073643,0,0,0,0,499694.56322541233,10995.723885155772,96.29411764705883,219.22983507779068,768.0,6.0,1637.0,96.29411764705883,219.22983507779068,768.0,6.0,0,0,0,0,0,0,0,0,0,592,0,10995.723885155772,0.0,0.0,547.0,43.05263157894737,129.5421311492522,16781.16374269006,1,2,0,7,17,0,0,0,0.0,45.44444444444444,45.44444444444444,0.0,0,0,0,0,7,1226386,1,45,0,0,33280,0,7,32,0,0,0,0,1.7767137679333425E15,325.6949441669666,1.776713767933573E15,1.776713767932728E15,NeedManualLabel
